kx_list,ky_list,rx_list,ry_list
4.1887902047863905,0.0,2.1512352843810882,1.2478569482897364
-2.0943951023931953,3.6275987284684357,2.1512352843817686,1.2478569482841009
-2.0943951023931953,-3.6275987284684357,2.1512352843722216,1.247856948290446
